Date,Location,Traffic Volume,Vehicle Type,Weather,Temperature,Speed,Accident,Holiday,Congestion Level
2024-06-06,Airport,890,Car,Rainy,28,40.4,Yes,Yes,High
2025-10-03,Airport,373,Truck,Rainy,40,59.1,No,No,Low
2024-04-03,Downtown,658,Bike,Rainy,20,61.7,Yes,No,High
2025-05-02,East,560,Bus,Cloudy,19,65.6,No,No,Low
2024-03-22,South,1093,Bus,Rainy,21,30.3,No,No,High
2024-07-10,North,788,Bike,Cloudy,34,46.5,No,No,Low
2024-09-13,North,241,Car,Cloudy,42,63.4,No,No,Low
2025-05-20,Downtown,994,Bike,Sunny,18,34.2,No,No,Medium
2025-08-25,Industrial,1027,Car,Cloudy,29,45.9,No,No,Medium
2025-05-26,South,941,Bus,Sunny,31,48.4,No,No,Medium
2026-03-26,Airport,308,Bike,Cloudy,31,63.7,No,No,Low
2025-01-25,East,365,Truck,Sunny,23,62.4,No,No,Low
2024-04-07,East,582,Bus,Sunny,23,56.7,No,No,Low
2024-07-13,Industrial,211,Bike,Sunny,39,66.6,No,No,Low
2024-11-27,West,611,Truck,Sunny,24,47.6,No,No,Low
2025-10-08,Industrial,674,Truck,Cloudy,22,55.0,No,No,Low
2026-04-06,South,570,Bike,Sunny,24,56.2,No,No,Low
2025-10-11,West,589,Truck,Cloudy,22,55.4,No,No,Low
2025-09-16,East,1165,Bike,Rainy,30,35.4,No,No,Medium
2025-06-25,West,524,Truck,Sunny,42,55.0,No,No,Low
2026-05-18,North,672,Bus,Cloudy,33,53.1,No,No,Low
2025-05-11,West,829,Bus,Rainy,37,47.8,No,No,Low
2026-01-23,Airport,431,Truck,Sunny,18,60.8,No,No,Low
2024-10-30,Industrial,677,Bike,Sunny,22,56.9,No,No,Medium
2024-06-09,Airport,977,Truck,Sunny,40,41.9,No,No,Medium
2025-08-23,Downtown,594,Car,Sunny,22,60.2,No,No,Low
2024-01-27,Industrial,791,Truck,Sunny,19,50.4,No,No,Medium
2026-02-13,West,541,Car,Rainy,20,53.4,No,No,Medium
2024-06-16,Downtown,337,Truck,Foggy,42,70.5,No,No,Medium
2024-03-04,Industrial,559,Bike,Cloudy,24,52.6,No,No,Low
2024-08-20,Industrial,339,Car,Sunny,19,65.4,No,No,Low
2026-06-10,South,482,Truck,Sunny,34,52.7,No,No,Low
2025-07-17,North,290,Car,Sunny,40,71.4,Yes,No,Medium
2026-04-28,North,474,Bus,Cloudy,27,64.0,No,No,Low
2025-02-01,Airport,799,Truck,Sunny,21,54.0,No,No,Low
2025-04-01,Industrial,1238,Bike,Sunny,21,28.5,No,No,Medium
2026-02-16,Industrial,847,Truck,Rainy,27,39.1,No,No,Medium
2025-08-03,West,578,Car,Sunny,28,60.9,No,No,Low
2025-04-13,Airport,453,Bus,Rainy,39,56.9,No,No,Low
2026-05-23,Downtown,1071,Car,Rainy,30,34.2,No,No,Medium
2024-02-24,Industrial,734,Bus,Foggy,26,42.6,No,No,Medium
2026-02-27,South,418,Bus,Sunny,24,55.3,No,No,Low
2024-06-27,Downtown,341,Bus,Cloudy,26,73.4,No,No,Low
2026-01-18,North,641,Car,Sunny,31,51.4,Yes,No,Medium
2025-08-13,Downtown,375,Truck,Rainy,26,65.0,No,No,Low
2024-08-28,Airport,771,Car,Foggy,31,56.2,No,Yes,Medium
2026-01-02,South,322,Truck,Sunny,35,70.1,No,No,Low
2025-07-07,Industrial,396,Truck,Sunny,29,71.2,No,No,Low
2025-02-21,Downtown,833,Truck,Rainy,32,43.7,No,No,Low
2024-12-17,North,410,Truck,Cloudy,36,61.6,No,No,Low
2024-03-24,West,782,Car,Cloudy,35,47.7,No,No,Low
2025-05-15,Industrial,431,Truck,Cloudy,30,65.8,No,No,Low
2025-12-05,Industrial,288,Bike,Sunny,40,76.5,No,No,Low
2025-05-22,Industrial,737,Truck,Sunny,35,48.5,No,No,Low
2024-01-17,Downtown,553,Bus,Sunny,26,62.9,No,No,Low
2025-11-08,Industrial,898,Truck,Sunny,37,51.1,No,No,Medium
2025-08-30,East,644,Car,Cloudy,33,49.2,No,No,Low
2025-12-06,South,529,Bike,Foggy,42,58.8,No,No,Medium
2024-04-04,Industrial,177,Car,Cloudy,33,73.9,No,No,Low
2026-03-06,North,327,Bike,Sunny,39,74.9,No,No,Low
2024-03-11,East,813,Truck,Cloudy,38,47.5,No,No,Medium
2024-04-30,East,879,Bus,Rainy,27,49.8,No,No,Low
2025-12-04,North,317,Bike,Cloudy,38,71.3,No,Yes,Low
2024-11-05,South,205,Bike,Sunny,21,67.8,No,No,Low
2026-01-28,Downtown,1006,Bike,Cloudy,40,42.8,No,No,Medium
2024-04-18,Downtown,553,Truck,Sunny,20,60.9,No,No,Low
2025-02-14,North,684,Car,Sunny,24,55.6,No,No,Medium
2024-09-26,Airport,286,Bus,Cloudy,24,64.6,Yes,No,Medium
2024-01-12,West,595,Car,Sunny,18,52.2,No,No,Low
2024-09-06,North,868,Bike,Cloudy,35,39.3,No,No,Medium
2025-11-14,North,472,Car,Cloudy,23,66.1,No,No,Low
2024-08-18,Downtown,1112,Bike,Sunny,24,38.5,No,No,Medium
2025-04-05,Industrial,1124,Bus,Cloudy,31,32.0,No,No,Medium
2025-09-05,East,889,Car,Sunny,20,40.4,No,Yes,Low
2025-01-13,South,942,Bike,Cloudy,35,43.3,No,No,Medium
2025-06-07,Airport,737,Bus,Cloudy,28,44.5,No,No,Low
2025-10-06,Airport,629,Truck,Cloudy,28,52.8,No,No,Low
2024-11-09,West,914,Bike,Sunny,24,39.4,No,No,Medium
2024-07-13,South,986,Truck,Sunny,21,41.6,No,No,Medium
2024-07-29,Airport,764,Truck,Sunny,25,49.4,No,No,Medium
2025-04-15,North,642,Truck,Cloudy,35,48.3,No,No,Low
2026-04-11,East,1008,Truck,Cloudy,31,34.7,No,No,Medium
2025-03-23,Downtown,318,Bus,Sunny,19,61.3,No,No,Low
2024-04-20,South,628,Bus,Rainy,24,47.9,No,No,Low
2024-04-24,Industrial,836,Truck,Sunny,37,46.6,No,No,Medium
2024-12-28,Downtown,706,Truck,Rainy,30,43.8,No,No,Medium
2024-04-03,West,647,Truck,Rainy,31,60.1,No,No,Medium
2024-06-18,South,569,Car,Sunny,37,55.2,No,No,Low
2024-04-12,Industrial,925,Bike,Sunny,37,35.0,No,No,High
2026-02-22,Industrial,880,Bike,Sunny,18,48.8,No,No,Low
2025-09-13,North,327,Car,Cloudy,30,68.9,No,No,Low
2025-02-18,Industrial,1301,Truck,Rainy,18,27.0,No,No,Medium
2025-04-08,East,396,Truck,Sunny,32,69.2,No,Yes,Low
2024-12-22,South,922,Truck,Cloudy,38,51.1,No,No,Medium
2026-05-16,South,988,Car,Rainy,20,33.5,No,No,High
2024-03-22,East,398,Bus,Sunny,23,65.1,No,No,Low
2025-06-17,Airport,313,Car,Cloudy,41,74.5,No,No,Low
2024-06-20,Airport,439,Bus,Cloudy,26,57.4,No,Yes,Low
2025-07-20,North,431,Bus,Cloudy,28,62.8,No,No,Low
2026-04-12,West,527,Car,Sunny,22,61.9,No,No,Low
2026-03-12,North,1053,Bike,Sunny,38,30.9,No,No,Medium
2025-01-21,South,799,Bike,Cloudy,35,52.0,No,No,Medium
2025-04-22,South,723,Bike,Rainy,34,44.1,No,No,Medium
2024-03-16,Airport,628,Truck,Sunny,27,56.9,No,No,Low
2024-07-22,East,927,Bus,Sunny,22,43.9,No,No,Medium
2024-09-07,North,387,Bike,Sunny,29,60.5,No,No,Low
2024-02-22,Industrial,1012,Car,Sunny,30,44.5,No,Yes,Low
2025-09-04,Airport,684,Bike,Sunny,20,50.6,No,No,Low
2025-06-02,Downtown,564,Bus,Rainy,34,65.4,Yes,No,Medium
2024-01-25,South,690,Bike,Sunny,34,58.4,No,No,Low
2025-03-19,Industrial,998,Car,Foggy,28,46.1,No,No,Medium
2024-05-27,Downtown,245,Bike,Sunny,18,75.2,Yes,No,Medium
2024-07-17,East,245,Truck,Foggy,23,77.2,No,No,Low
2024-08-12,Industrial,877,Bike,Sunny,28,47.9,No,No,Low
2024-09-21,West,1123,Truck,Cloudy,39,43.1,No,No,Medium
2026-04-05,North,935,Car,Sunny,27,46.6,No,No,Low
2025-08-28,Downtown,946,Bus,Cloudy,25,38.2,No,No,Medium
2025-12-15,South,649,Bike,Rainy,20,61.0,No,No,Low
2026-03-04,East,761,Bike,Rainy,18,52.6,No,No,Low
2024-11-11,East,645,Bike,Cloudy,27,51.2,No,No,Low
2024-06-12,West,406,Bike,Rainy,41,68.8,No,No,Low
2024-04-04,North,930,Car,Sunny,29,45.8,No,No,Medium
2024-03-30,South,689,Truck,Sunny,19,50.4,No,No,Low
2025-02-04,South,217,Truck,Cloudy,27,77.3,No,No,Low
2026-05-22,Industrial,756,Car,Cloudy,30,46.8,No,No,Low
2026-04-09,West,546,Truck,Sunny,25,60.2,No,No,Low
2024-09-03,Industrial,164,Bus,Sunny,22,69.4,No,Yes,Low
2026-01-10,Airport,510,Truck,Cloudy,31,60.6,No,No,Low
2025-04-29,South,505,Bus,Sunny,26,66.8,Yes,No,Medium
2025-11-05,Airport,660,Truck,Sunny,40,55.6,No,No,Medium
2026-06-07,Downtown,301,Bus,Foggy,28,64.0,No,No,Low
2025-06-09,South,911,Bus,Rainy,38,45.6,No,No,High
2025-01-16,Downtown,694,Bike,Rainy,22,60.2,No,No,Medium
2025-06-27,West,947,Bus,Sunny,32,43.1,No,No,Medium
2026-02-12,South,757,Truck,Sunny,20,54.7,No,No,Low
2026-06-24,North,608,Truck,Rainy,38,54.7,No,No,Medium
2024-09-17,Downtown,172,Bus,Sunny,30,66.1,No,No,Low
2026-04-01,Airport,1096,Bike,Sunny,42,37.2,No,No,High
2025-11-10,West,601,Bus,Cloudy,25,58.0,No,No,Low
2025-07-12,Downtown,194,Bike,Sunny,18,72.2,No,No,Low
2025-11-04,South,534,Bike,Sunny,29,59.6,No,No,Low
2025-07-09,Industrial,321,Car,Sunny,18,67.2,No,No,Low
2024-04-26,Downtown,625,Bike,Cloudy,20,49.0,No,No,Low
2024-06-29,West,284,Truck,Rainy,42,65.6,No,No,Low
2024-12-16,Airport,626,Bus,Cloudy,18,59.0,No,No,Low
2024-04-16,North,791,Bus,Sunny,41,47.4,No,No,Low
2025-07-24,South,614,Truck,Sunny,18,47.4,No,Yes,Low
2025-10-26,Industrial,881,Car,Foggy,21,39.8,No,No,High
2024-05-19,West,446,Truck,Sunny,38,63.2,No,No,Low
2026-04-21,Downtown,838,Car,Sunny,22,50.5,No,No,Low
2024-10-14,Downtown,158,Truck,Sunny,18,75.7,No,No,Low
2025-12-29,West,612,Car,Sunny,28,50.5,No,No,Low
2025-08-13,Airport,847,Car,Sunny,35,40.1,No,No,Medium
2025-08-14,South,513,Truck,Sunny,27,61.5,No,No,Low
2026-01-28,Downtown,343,Car,Rainy,33,69.3,No,No,Low
2025-07-08,North,998,Bus,Sunny,36,35.1,No,No,Medium
2025-04-26,Industrial,408,Bus,Sunny,34,55.7,No,No,Low
2026-06-15,Airport,1021,Bus,Cloudy,37,37.2,No,No,High
2024-10-26,East,1010,Bike,Rainy,21,39.6,No,No,High
2025-05-24,East,804,Bus,Rainy,38,46.8,No,No,Medium
2025-12-29,North,491,Car,Rainy,24,52.4,No,No,Low
2026-01-04,Downtown,924,Bike,Sunny,41,38.0,No,No,Medium
2024-11-28,Industrial,548,Truck,Sunny,24,56.1,No,No,Low
2025-05-16,East,943,Car,Sunny,19,50.3,No,No,Medium
2024-07-27,South,618,Bus,Sunny,33,61.3,No,No,Low
2024-11-06,East,377,Bus,Cloudy,30,71.9,No,No,Low
2025-03-24,Airport,745,Bus,Cloudy,35,46.2,No,No,Low
2024-10-01,West,927,Truck,Cloudy,27,34.9,No,No,Medium
2025-08-03,South,955,Truck,Rainy,35,49.8,No,No,Medium
2025-10-04,Downtown,714,Bus,Foggy,35,53.4,No,No,Low
2025-05-07,Downtown,831,Truck,Rainy,26,50.8,No,No,Medium
2025-08-01,Downtown,675,Bike,Cloudy,19,60.0,No,No,Low
2025-06-29,North,219,Bike,Foggy,36,76.2,No,Yes,Low
2024-07-28,West,254,Car,Sunny,40,67.8,No,No,Low
2025-01-14,South,1009,Car,Rainy,38,45.6,No,No,Medium
2024-04-05,West,944,Car,Sunny,41,41.2,No,No,Low
2025-05-02,West,484,Bus,Cloudy,33,65.6,Yes,No,Medium
2024-04-12,West,737,Bus,Rainy,29,56.5,No,No,Medium
2025-12-13,Industrial,526,Car,Foggy,24,56.0,No,No,Low
2026-01-25,North,972,Bus,Rainy,19,40.1,No,No,High
2024-05-17,Industrial,541,Bus,Sunny,39,52.4,No,No,Low
2025-04-30,North,192,Truck,Sunny,31,69.3,No,No,Low
2024-03-15,Downtown,932,Bike,Sunny,34,50.7,No,No,Medium
2025-08-22,North,505,Bus,Foggy,32,59.8,No,No,Medium
2024-08-07,North,684,Bike,Sunny,20,48.6,No,No,Low
2024-08-23,West,1024,Car,Cloudy,40,35.0,No,No,Medium
2025-06-14,North,76,Bus,Sunny,35,71.0,No,Yes,Low
2025-06-21,South,959,Truck,Sunny,31,39.6,No,No,Medium
2026-04-02,Industrial,1028,Car,Cloudy,41,32.9,No,No,Medium
2025-04-16,South,916,Truck,Sunny,42,35.4,No,No,Medium
2024-03-26,Airport,709,Car,Sunny,21,54.6,No,No,Low
2026-03-17,West,500,Car,Rainy,39,68.0,No,No,Low
2026-02-09,North,801,Car,Cloudy,35,55.0,No,No,Medium
2026-02-25,North,230,Truck,Cloudy,33,75.8,No,No,Low
2024-01-27,Downtown,431,Car,Cloudy,38,65.8,No,No,Low
2024-10-08,East,641,Bike,Cloudy,26,56.4,No,No,Low
2025-11-08,South,380,Bus,Rainy,40,71.8,Yes,No,Medium
2025-02-20,East,951,Bike,Cloudy,37,50.0,Yes,No,High
2024-05-08,South,534,Car,Rainy,34,66.6,No,No,Low
2024-09-24,South,637,Bus,Cloudy,25,58.5,No,No,Low
2025-06-25,East,866,Truck,Sunny,30,46.4,No,No,Low
2025-06-18,Industrial,1007,Truck,Sunny,31,42.7,No,No,Medium
2025-03-17,South,805,Truck,Sunny,27,44.8,No,No,Low
2026-02-07,Airport,547,Car,Sunny,29,55.1,No,No,Low
2024-07-15,Industrial,732,Car,Cloudy,27,58.7,No,No,Medium
2024-01-24,Downtown,764,Truck,Sunny,26,45.4,No,No,Low
2025-09-16,Industrial,356,Truck,Sunny,27,63.8,Yes,No,Medium
2026-02-22,Airport,493,Truck,Cloudy,41,56.3,No,No,Low
2024-04-02,West,264,Bike,Cloudy,35,67.4,No,No,Low
2025-08-30,Industrial,325,Bus,Cloudy,25,72.0,No,No,Low
2026-01-10,Airport,911,Bike,Rainy,32,48.6,No,No,High
2026-01-07,Downtown,134,Bus,Sunny,36,79.6,No,Yes,Low
2025-07-16,West,636,Car,Sunny,40,55.6,No,No,Medium
2024-05-02,Downtown,217,Bus,Sunny,19,65.3,No,No,Low
2026-06-10,Airport,635,Truck,Sunny,34,46.6,No,No,Medium
2024-05-22,North,540,Bus,Rainy,20,58.4,No,No,Low
2024-12-11,Downtown,446,Truck,Rainy,27,67.2,No,No,Low
2026-04-29,Downtown,239,Truck,Sunny,41,65.4,No,No,Low
2026-02-03,Airport,938,Car,Rainy,19,40.5,No,No,Medium
2025-02-03,Downtown,302,Car,Sunny,41,64.9,No,No,Low
2024-09-17,Downtown,917,Bike,Cloudy,33,50.3,No,No,Medium
2026-02-20,North,499,Bus,Foggy,19,61.0,No,No,Medium
2024-01-06,Airport,1042,Bus,Sunny,35,46.3,No,No,Medium
2025-02-21,North,698,Truck,Cloudy,29,44.1,No,No,Medium
2026-04-21,South,1026,Car,Rainy,18,39.0,No,No,High
2026-04-06,Airport,927,Bike,Rainy,42,48.9,No,No,Medium
2026-06-29,North,542,Truck,Cloudy,22,53.3,No,No,Low
2024-01-22,West,443,Bus,Foggy,42,58.3,No,No,Low
2025-02-17,Downtown,690,Bike,Cloudy,22,47.4,No,Yes,Low
2026-02-21,Industrial,426,Bike,Sunny,41,62.0,No,No,Low
2025-11-17,South,411,Bus,Rainy,35,64.6,No,No,Low
2024-12-18,Downtown,947,Bus,Rainy,18,38.1,No,No,High
2025-08-27,Industrial,742,Bus,Sunny,30,53.3,No,No,Low
2025-10-07,Downtown,580,Bike,Rainy,22,64.8,No,No,Low
2025-08-08,South,715,Bus,Rainy,36,59.4,No,No,Medium
2025-10-03,Airport,657,Bus,Cloudy,34,57.7,Yes,No,Medium
2024-03-05,Airport,492,Bike,Cloudy,37,52.3,No,Yes,Low
2024-03-08,Downtown,402,Truck,Sunny,41,69.9,No,No,Low
2026-03-03,West,339,Bus,Rainy,38,69.4,No,No,Low
2025-10-14,Downtown,1085,Bike,Sunny,19,32.6,No,No,Medium
2026-02-20,North,962,Bus,Sunny,33,48.5,No,No,Medium
2024-02-18,Industrial,1006,Car,Rainy,34,39.8,No,No,Medium
2024-07-18,East,1030,Bus,Sunny,29,35.8,No,No,Medium
2024-12-19,East,780,Car,Cloudy,23,42.8,No,No,Medium
2024-06-16,Downtown,538,Bus,Rainy,39,64.5,No,No,Low
2025-07-13,East,621,Car,Sunny,35,55.2,No,No,Medium
2024-02-20,Airport,266,Truck,Sunny,19,69.4,No,No,Low
2024-02-24,North,1023,Truck,Rainy,22,46.1,No,No,High
2024-06-23,Downtown,820,Bus,Cloudy,36,44.2,No,No,Low
2025-10-05,West,983,Bike,Sunny,33,46.7,No,No,Medium
2026-02-15,Airport,610,Bus,Rainy,39,47.6,No,No,Medium
2024-08-22,Industrial,781,Car,Cloudy,38,43.8,No,No,Low
2025-05-04,East,168,Bike,Sunny,22,65.3,No,No,Low
2025-07-07,Industrial,248,Bus,Sunny,23,73.1,No,No,Low
2026-03-06,East,761,Car,Cloudy,20,46.6,No,No,Low
2025-08-07,West,880,Bike,Foggy,35,44.8,No,No,Medium
2025-03-16,West,615,Truck,Rainy,22,57.4,No,No,Low
2025-09-11,North,603,Bike,Foggy,34,51.9,No,No,Medium
2026-06-22,Airport,876,Car,Cloudy,35,38.0,No,No,Medium
2024-04-03,North,257,Bike,Sunny,39,75.7,No,No,Low
2025-01-24,Downtown,845,Bike,Cloudy,22,51.2,No,No,Medium
2025-05-24,Airport,301,Bus,Sunny,41,70.0,No,No,Low
2024-01-01,North,622,Bus,Sunny,39,59.1,No,No,Low
2026-01-15,Industrial,719,Bike,Cloudy,26,53.2,No,Yes,Low
2024-10-01,West,588,Bike,Cloudy,37,55.5,No,No,Low
2025-11-30,West,1149,Truck,Rainy,24,29.0,No,No,High
2025-02-18,Downtown,475,Truck,Sunny,33,63.0,No,No,Low
2024-06-20,East,764,Bus,Rainy,39,48.4,No,No,Medium
2024-04-18,East,852,Truck,Sunny,26,47.9,No,No,Low
2025-09-16,Airport,848,Truck,Rainy,38,54.1,No,No,Medium
2024-03-17,West,715,Bike,Sunny,28,51.4,No,No,Low
2024-03-29,East,294,Truck,Sunny,28,66.2,No,No,Low
2025-01-09,Airport,790,Bike,Cloudy,25,50.4,No,No,Low
2024-01-17,Airport,338,Bus,Cloudy,42,69.5,No,No,Low
2025-04-12,West,1023,Car,Cloudy,37,35.1,No,No,Medium
2024-01-07,North,812,Bus,Rainy,29,43.5,No,No,Medium
2025-07-24,Downtown,777,Truck,Rainy,42,54.9,No,No,Medium
2024-11-01,East,775,Truck,Cloudy,26,51.0,No,No,Medium
2025-03-08,Airport,351,Truck,Sunny,21,71.0,No,No,Low
2024-01-27,Downtown,946,Car,Sunny,36,41.2,No,No,Low
2024-08-30,Airport,598,Car,Rainy,18,63.1,No,No,Low
2025-06-18,Industrial,568,Bike,Cloudy,27,65.3,No,No,Low
2025-09-23,West,607,Bike,Sunny,25,61.7,No,No,Low
2025-10-20,Industrial,466,Car,Sunny,40,64.4,No,No,Low
2024-08-02,North,588,Bus,Rainy,22,50.5,No,No,Low
2024-07-23,Airport,474,Car,Cloudy,41,55.0,Yes,No,Medium
2024-09-07,East,425,Bus,Sunny,35,70.0,No,No,Low
2025-06-15,Industrial,454,Bike,Sunny,32,64.8,No,No,Low
2025-10-04,North,896,Bike,Sunny,22,52.2,Yes,No,Medium
2025-01-26,North,348,Car,Sunny,32,73.1,No,No,Low
2024-03-05,North,880,Bus,Sunny,36,41.8,No,No,Low
2024-11-29,North,821,Bus,Rainy,41,49.2,No,No,Medium
2024-03-18,North,512,Bus,Sunny,40,57.5,No,No,Low
2025-07-23,East,505,Car,Cloudy,33,63.8,No,No,Low
2024-09-10,South,988,Truck,Rainy,33,35.5,No,No,High
2025-04-02,East,642,Car,Sunny,19,60.3,No,No,Medium
2025-05-24,North,773,Bike,Rainy,35,45.1,No,No,Medium
2024-01-29,North,296,Truck,Sunny,35,61.2,No,No,Low
2024-09-28,West,993,Bike,Cloudy,29,43.3,No,No,Medium
2024-12-31,Industrial,272,Bike,Rainy,42,61.1,No,No,Low
2024-11-05,Industrial,848,Car,Rainy,21,49.1,No,No,Medium
2024-08-03,Airport,957,Car,Sunny,42,44.7,No,No,Low
2024-04-04,East,674,Truck,Cloudy,37,45.0,No,No,Medium
2025-03-01,North,746,Bike,Sunny,19,46.2,No,No,Low
2024-07-31,Airport,877,Bike,Sunny,21,38.9,No,No,Low
2024-04-25,Downtown,551,Bus,Rainy,19,60.0,No,Yes,Medium
2026-02-17,North,410,Bus,Sunny,28,55.6,No,No,Low
2025-04-11,Airport,385,Truck,Rainy,27,58.6,No,No,Low
2024-01-24,East,535,Bus,Rainy,28,59.6,No,No,Low
2024-05-11,North,1087,Truck,Foggy,20,28.5,No,No,High
2026-01-02,West,217,Truck,Sunny,18,77.3,No,No,Low
2024-05-25,East,427,Truck,Cloudy,42,54.9,No,No,Low
2024-03-17,Downtown,809,Bus,Foggy,29,54.6,No,No,Medium
2025-07-24,Downtown,490,Bus,Cloudy,20,52.4,No,Yes,Low
2024-08-21,Airport,548,Truck,Cloudy,28,55.1,No,No,Low
2024-08-15,Airport,482,Truck,Sunny,29,66.7,Yes,Yes,Medium
2025-03-09,Downtown,639,Truck,Sunny,29,51.4,No,No,Low
2024-09-14,North,265,Truck,Cloudy,19,77.4,Yes,Yes,Low
2024-02-09,Airport,277,Bike,Cloudy,42,65.9,No,No,Low
2025-06-12,Downtown,793,Car,Rainy,22,43.3,No,No,Medium
2025-12-22,Downtown,715,Bus,Cloudy,19,50.4,No,No,Low
2024-03-22,South,830,Truck,Cloudy,21,38.8,No,No,Low
2025-08-01,South,142,Truck,Sunny,33,69.3,No,No,Low
2024-01-06,Industrial,534,Bus,Cloudy,32,63.6,No,No,Low
2025-03-23,South,87,Car,Cloudy,33,69.5,No,No,Low
2025-02-16,Downtown,271,Truck,Foggy,20,75.2,Yes,No,High
2025-05-12,Downtown,812,Truck,Sunny,25,41.5,No,No,Medium
2026-02-14,Industrial,208,Truck,Cloudy,40,68.7,No,No,Low
2024-09-18,West,964,Car,Rainy,33,49.4,No,No,Medium
2025-10-16,Downtown,785,Bus,Cloudy,31,49.6,No,No,Low
2025-02-24,North,395,Bus,Cloudy,36,63.2,No,No,Low
2026-02-19,North,625,Bus,Rainy,37,50.0,No,No,Medium
2025-04-01,Industrial,208,Truck,Sunny,39,69.7,No,No,Low
2024-02-22,Airport,909,Bus,Sunny,39,35.6,No,No,Medium
2024-04-07,North,982,Truck,Cloudy,37,46.7,No,No,Medium
2024-04-24,Downtown,976,Truck,Rainy,20,45.0,No,No,Medium
2024-11-07,North,1232,Car,Cloudy,34,29.7,No,No,High
2025-03-26,East,94,Car,Cloudy,35,83.2,Yes,Yes,Medium
2025-04-29,Airport,615,Bus,Rainy,37,49.4,No,No,Medium
2025-06-07,Airport,452,Truck,Rainy,34,65.9,No,No,Medium
2025-11-17,Industrial,555,Car,Sunny,21,51.8,No,No,Low
2025-03-09,East,522,Car,Cloudy,33,58.1,No,No,Low
2026-01-10,Downtown,513,Bike,Cloudy,38,60.5,No,No,Low
2026-06-25,Industrial,870,Truck,Rainy,41,50.2,No,No,Low
2024-09-29,South,371,Bus,Sunny,21,62.2,No,Yes,Low
2025-08-16,East,535,Truck,Cloudy,36,62.6,No,No,Low
2025-12-14,West,526,Car,Rainy,33,67.0,No,No,Low
2025-09-08,East,385,Car,Cloudy,24,63.6,No,Yes,Low
2025-11-08,Airport,612,Bus,Foggy,21,62.5,No,No,Medium
2024-01-01,North,719,Car,Rainy,30,43.2,No,No,Medium
2025-01-03,East,495,Bus,Sunny,38,58.2,No,No,Low
2024-10-07,East,443,Bike,Rainy,41,70.3,No,No,Low
2025-12-17,West,925,Car,Cloudy,30,39.0,No,No,Medium
2024-10-05,South,744,Bike,Cloudy,28,54.2,No,No,Low
2024-09-28,West,769,Bus,Cloudy,35,57.2,No,No,Low
2025-08-03,Airport,318,Car,Sunny,39,62.3,No,No,Low
2024-05-18,Industrial,490,Bus,Sunny,29,64.4,No,No,Low
2024-12-25,East,802,Car,Sunny,37,51.9,No,No,Low
2025-03-07,East,214,Bus,Sunny,37,78.4,No,No,Low
2024-02-20,Industrial,375,Truck,Rainy,26,66.0,No,No,Low
2025-01-19,Airport,369,Bike,Sunny,31,57.2,No,No,Low
2024-11-18,East,442,Bike,Sunny,27,60.3,No,No,Low
2026-04-04,East,830,Bus,Sunny,30,42.8,No,No,Low
2026-02-27,Industrial,473,Truck,Sunny,37,54.1,No,No,Low
2025-12-12,North,631,Bus,Sunny,42,61.8,No,No,Low
2024-11-14,Airport,528,Truck,Cloudy,23,53.9,No,No,Low
2025-01-16,West,62,Bike,Foggy,35,84.5,No,Yes,Medium
2025-06-12,Industrial,883,Bike,Foggy,23,47.7,No,No,Medium
2026-03-15,East,1000,Bus,Foggy,23,45.0,No,No,Medium
2024-05-30,North,468,Car,Sunny,33,66.3,No,No,Low
2025-12-14,East,684,Car,Cloudy,23,60.6,No,No,Low
2024-11-13,Industrial,346,Bus,Cloudy,42,59.2,No,No,Low
2024-09-17,South,346,Truck,Cloudy,24,62.2,No,No,Low
2024-06-06,South,633,Bike,Cloudy,20,58.7,No,No,Low
2024-09-05,Industrial,588,Bus,Cloudy,35,53.5,No,Yes,Low
2025-05-01,Downtown,167,Car,Rainy,25,75.3,No,Yes,Low
2024-02-03,Airport,927,Bus,Sunny,26,41.9,No,No,Medium
2026-05-18,Downtown,597,Car,Rainy,41,50.1,No,No,Low
2025-03-27,South,674,Car,Rainy,26,56.0,No,No,Medium
2024-09-25,Airport,955,Bus,Rainy,33,39.8,No,No,High
2025-12-22,Downtown,885,Truck,Sunny,32,44.6,No,No,Medium
2026-01-22,West,1000,Bike,Foggy,42,33.0,No,No,High
2024-11-18,Industrial,384,Bus,Rainy,39,68.6,No,No,Low
2024-02-07,West,916,Bike,Rainy,24,42.4,No,No,High
2025-04-05,North,875,Bus,Cloudy,38,52.0,No,No,Low
2025-02-05,North,866,Bus,Cloudy,36,43.4,Yes,No,Medium
2024-05-29,Airport,301,Car,Sunny,18,76.0,No,No,Low
2025-04-17,Downtown,986,Car,Rainy,39,47.6,No,No,Medium
2024-05-04,Downtown,861,Truck,Sunny,19,46.6,No,No,Low
2025-10-27,Downtown,1087,Car,Rainy,42,32.5,No,No,High
2024-11-18,Airport,1307,Truck,Rainy,24,19.7,Yes,No,High
2026-05-05,Downtown,879,Truck,Rainy,41,50.8,No,No,Low
2024-12-05,Downtown,172,Bike,Sunny,26,65.1,No,No,Low
2025-01-14,Industrial,567,Car,Rainy,27,63.3,No,No,Medium
2024-11-27,West,753,Truck,Rainy,18,47.9,No,No,Medium
2025-03-05,South,502,Bus,Sunny,30,65.9,No,No,Low
2025-06-24,East,887,Car,Cloudy,33,47.5,No,No,Low
2025-01-14,North,320,Truck,Cloudy,30,66.2,No,Yes,Low
2024-01-23,East,348,Truck,Cloudy,35,58.1,No,No,Low
